CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,month,week_of_year,day_of_week,target_up
Mother Board,2014-12-05,2015-01-01,2015-01-02,2015-01-29,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0
Mother Board,2014-12-12,2015-01-08,2015-01-09,2015-02-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
Mother Board,2014-12-19,2015-01-15,2015-01-16,2015-02-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0
Mother Board,2014-12-26,2015-01-22,2015-01-23,2015-02-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0
Mother Board,2015-01-02,2015-01-29,2015-01-30,2015-02-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,0
Mother Board,2015-01-09,2015-02-05,2015-02-06,2015-03-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,0
Mother Board,2015-01-16,2015-02-12,2015-02-13,2015-03-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,0
Mother Board,2015-01-23,2015-02-19,2015-02-20,2015-03-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3,0
Mother Board,2015-01-30,2015-02-26,2015-02-27,2015-03-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,9,3,0
Mother Board,2015-02-06,2015-03-05,2015-03-06,2015-04-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,10,3,0
Mother Board,2015-02-13,2015-03-12,2015-03-13,2015-04-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Mother Board,2015-02-20,2015-03-19,2015-03-20,2015-04-16,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Mother Board,2015-02-27,2015-03-26,2015-03-27,2015-04-23,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Mother Board,2015-03-06,2015-04-02,2015-04-03,2015-04-30,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Mother Board,2015-03-13,2015-04-09,2015-04-10,2015-05-07,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,1
Mother Board,2015-03-20,2015-04-16,2015-04-17,2015-05-14,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,1
Mother Board,2015-03-27,2015-04-23,2015-04-24,2015-05-21,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,1
Mother Board,2015-04-03,2015-04-30,2015-05-01,2015-05-28,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,18,3,1
Mother Board,2015-04-10,2015-05-07,2015-05-08,2015-06-04,Mother Board,3.4285714285714284,96.0,17.815379734994163,0.03571428571428571,5.196150907162616,6857142.857142857,5,19,3,0
Mother Board,2015-04-17,2015-05-14,2015-05-15,2015-06-11,Mother Board,3.4285714285714284,96.0,17.815379734994163,0.03571428571428571,5.196150907162616,6857142.857142857,5,20,3,0
Mother Board,2015-04-24,2015-05-21,2015-05-22,2015-06-18,Mother Board,3.4285714285714284,96.0,17.81537973499416,0.03571428571428571,5.1961509071626155,-0.9999998541666879,5,21,3,0
Mother Board,2015-05-01,2015-05-28,2015-05-29,2015-06-25,Mother Board,3.4285714285714284,96.0,17.81537973499416,0.03571428571428571,5.1961509071626155,-0.9999998541666879,5,22,3,0
Mother Board,2015-05-08,2015-06-04,2015-06-05,2015-07-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,0
Mother Board,2015-05-15,2015-06-11,2015-06-12,2015-07-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,24,3,0
Mother Board,2015-05-22,2015-06-18,2015-06-19,2015-07-16,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,25,3,0
Mother Board,2015-05-29,2015-06-25,2015-06-26,2015-07-23,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,0
Mother Board,2015-06-05,2015-07-02,2015-07-03,2015-07-30,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,27,3,0
Mother Board,2015-06-12,2015-07-09,2015-07-10,2015-08-06,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
Mother Board,2015-06-19,2015-07-16,2015-07-17,2015-08-13,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Mother Board,2015-06-26,2015-07-23,2015-07-24,2015-08-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Mother Board,2015-07-03,2015-07-30,2015-07-31,2015-08-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,31,3,0
Mother Board,2015-07-10,2015-08-06,2015-08-07,2015-09-03,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Mother Board,2015-07-17,2015-08-13,2015-08-14,2015-09-10,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Mother Board,2015-07-24,2015-08-20,2015-08-21,2015-09-17,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Mother Board,2015-07-31,2015-08-27,2015-08-28,2015-09-24,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Mother Board,2015-08-07,2015-09-03,2015-09-04,2015-10-01,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Mother Board,2015-08-14,2015-09-10,2015-09-11,2015-10-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Mother Board,2015-08-21,2015-09-17,2015-09-18,2015-10-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Mother Board,2015-08-28,2015-09-24,2015-09-25,2015-10-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Mother Board,2015-09-04,2015-10-01,2015-10-02,2015-10-29,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,1
Mother Board,2015-09-11,2015-10-08,2015-10-09,2015-11-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Mother Board,2015-09-18,2015-10-15,2015-10-16,2015-11-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
Mother Board,2015-09-25,2015-10-22,2015-10-23,2015-11-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Mother Board,2015-10-02,2015-10-29,2015-10-30,2015-11-26,Mother Board,2.0714285714285716,58.0,10.76345858989231,0.03571428571428571,5.196149914220466,4142857.1428571437,10,44,3,0
Mother Board,2015-10-09,2015-11-05,2015-11-06,2015-12-03,Mother Board,2.0714285714285716,58.0,10.76345858989231,0.03571428571428571,5.196149914220466,4142857.1428571437,11,45,3,0
Mother Board,2015-10-16,2015-11-12,2015-11-13,2015-12-10,Mother Board,2.0714285714285716,58.0,10.76345858989231,0.03571428571428571,5.196149914220466,-0.9999997586207479,11,46,3,0
Mother Board,2015-10-23,2015-11-19,2015-11-20,2015-12-17,Mother Board,2.0714285714285716,58.0,10.76345858989231,0.03571428571428571,5.196149914220466,-0.9999997586207479,11,47,3,0
Mother Board,2015-10-30,2015-11-26,2015-11-27,2015-12-24,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,1
Mother Board,2015-11-06,2015-12-03,2015-12-04,2015-12-31,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,1
Mother Board,2015-11-13,2015-12-10,2015-12-11,2016-01-07,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,1
Mother Board,2015-11-20,2015-12-17,2015-12-18,2016-01-14,Mother Board,1.4642857142857142,41.0,7.608651761820425,0.03571428571428571,5.196148874117157,2928571.4285714286,12,51,3,0
Mother Board,2015-11-27,2015-12-24,2015-12-25,2016-01-21,Mother Board,1.4642857142857142,41.0,7.608651761820425,0.03571428571428571,5.196148874117157,2928571.4285714286,12,52,3,0
Mother Board,2015-12-04,2015-12-31,2016-01-01,2016-01-28,Mother Board,1.4642857142857142,41.0,7.608651761820425,0.03571428571428571,5.196148874117157,-0.9999996585367019,12,53,3,0
Mother Board,2015-12-11,2016-01-07,2016-01-08,2016-02-04,Mother Board,1.4642857142857142,41.0,7.608651761820425,0.03571428571428571,5.196148874117157,-0.9999996585367019,1,1,3,0
Mother Board,2015-12-18,2016-01-14,2016-01-15,2016-02-11,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
Mother Board,2015-12-25,2016-01-21,2016-01-22,2016-02-18,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,1
Mother Board,2016-01-01,2016-01-28,2016-01-29,2016-02-25,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,1
Mother Board,2016-01-08,2016-02-04,2016-02-05,2016-03-03,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,5,3,1
Mother Board,2016-01-15,2016-02-11,2016-02-12,2016-03-10,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,1
Mother Board,2016-01-22,2016-02-18,2016-02-19,2016-03-17,Mother Board,1.6071428571428572,45.0,8.350959250778516,0.03571428571428571,5.196149189547136,3214285.7142857146,2,7,3,0
Mother Board,2016-01-29,2016-02-25,2016-02-26,2016-03-24,Mother Board,1.6071428571428572,45.0,8.350959250778516,0.03571428571428571,5.196149189547136,3214285.7142857146,2,8,3,0
Mother Board,2016-02-05,2016-03-03,2016-03-04,2016-03-31,Mother Board,1.6071428571428572,45.0,8.350959250778516,0.03571428571428571,5.196149189547136,-0.9999996888889856,3,9,3,0
Mother Board,2016-02-12,2016-03-10,2016-03-11,2016-04-07,Mother Board,1.6071428571428572,45.0,8.350959250778516,0.03571428571428571,5.196149189547136,-0.9999996888889856,3,10,3,0
Mother Board,2016-02-19,2016-03-17,2016-03-18,2016-04-14,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Mother Board,2016-02-26,2016-03-24,2016-03-25,2016-04-21,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Mother Board,2016-03-04,2016-03-31,2016-04-01,2016-04-28,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Mother Board,2016-03-11,2016-04-07,2016-04-08,2016-05-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Mother Board,2016-03-18,2016-04-14,2016-04-15,2016-05-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,0
Mother Board,2016-03-25,2016-04-21,2016-04-22,2016-05-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,0
Mother Board,2016-04-01,2016-04-28,2016-04-29,2016-05-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,1
Mother Board,2016-04-08,2016-05-05,2016-05-06,2016-06-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,18,3,1
Mother Board,2016-04-15,2016-05-12,2016-05-13,2016-06-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,19,3,1
Mother Board,2016-04-22,2016-05-19,2016-05-20,2016-06-16,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,20,3,1
Mother Board,2016-04-29,2016-05-26,2016-05-27,2016-06-23,Mother Board,4.535714285714286,127.0,23.568262774419363,0.03571428571428571,5.196151277098475,9071428.57142857,5,21,3,1
Mother Board,2016-05-06,2016-06-02,2016-06-03,2016-06-30,Mother Board,8.321428571428571,233.0,30.13428703490495,0.07142857142857142,3.62128727717294,16642857.142857144,6,22,3,1
Mother Board,2016-05-13,2016-06-09,2016-06-10,2016-07-07,Mother Board,8.321428571428571,233.0,30.13428703490495,0.07142857142857142,3.62128727717294,-0.16535431248062699,6,23,3,1
Mother Board,2016-05-20,2016-06-16,2016-06-17,2016-07-14,Mother Board,21.821428571428573,611.0,47.66179480121861,0.17857142857142858,2.184173802417765,0.6223175591740523,6,24,3,0
Mother Board,2016-05-27,2016-06-23,2016-06-24,2016-07-21,Mother Board,19.071428571428573,534.0,43.55860467021788,0.17857142857142858,2.283971660702049,3.0377354478462615,6,25,3,0
Mother Board,2016-06-03,2016-06-30,2016-07-01,2016-07-28,Mother Board,19.892857142857142,557.0,45.36938811082888,0.17857142857142858,2.2806872589658265,-0.5264550069566928,6,26,3,0
Mother Board,2016-06-10,2016-07-07,2016-07-08,2016-08-04,Mother Board,19.892857142857142,557.0,45.36938811082888,0.17857142857142858,2.2806872589658265,-0.6985981079897816,7,27,3,0
Mother Board,2016-06-17,2016-07-14,2016-07-15,2016-08-11,Mother Board,8.535714285714286,239.0,27.190442310878737,0.10714285714285714,3.185490776196079,-0.6648044172778668,7,28,3,0
Mother Board,2016-06-24,2016-07-21,2016-07-22,2016-08-18,Mother Board,6.75,189.0,26.025571216456655,0.07142857142857142,3.8556396090099327,-0.5348836628808428,7,29,3,0
Mother Board,2016-07-01,2016-07-28,2016-07-29,2016-08-25,Mother Board,2.142857142857143,60.0,11.134612334371354,0.03571428571428571,5.196149997836633,-0.9999997666667211,7,30,3,1
Mother Board,2016-07-08,2016-08-04,2016-08-05,2016-09-01,Mother Board,2.142857142857143,60.0,11.134612334371354,0.03571428571428571,5.196149997836633,-0.9999997666667211,8,31,3,1
Mother Board,2016-07-15,2016-08-11,2016-08-12,2016-09-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,1
Mother Board,2016-07-22,2016-08-18,2016-08-19,2016-09-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,1
Mother Board,2016-07-29,2016-08-25,2016-08-26,2016-09-22,Mother Board,6.035714285714286,169.0,31.362491408479315,0.03571428571428571,5.196151561805782,12071428.57142857,8,34,3,0
Mother Board,2016-08-05,2016-09-01,2016-09-02,2016-09-29,Mother Board,6.035714285714286,169.0,31.362491408479315,0.03571428571428571,5.196151561805782,12071428.57142857,9,35,3,0
Mother Board,2016-08-12,2016-09-08,2016-09-09,2016-10-06,Mother Board,6.035714285714286,169.0,31.362491408479315,0.03571428571428571,5.196151561805782,-0.9999999171597702,9,36,3,1
Mother Board,2016-08-19,2016-09-15,2016-09-16,2016-10-13,Mother Board,9.785714285714286,274.0,36.30462105853856,0.07142857142857142,3.7099608969349434,-0.37869819348062306,9,37,3,1
Mother Board,2016-08-26,2016-09-22,2016-09-23,2016-10-20,Mother Board,3.75,105.0,19.48557158514987,0.03571428571428571,5.196151037066355,7500000.0,9,38,3,1
Mother Board,2016-09-02,2016-09-29,2016-09-30,2016-10-27,Mother Board,5.0,140.0,20.310096011589902,0.07142857142857142,4.062018389914303,-0.6666665777777896,9,39,3,1
Mother Board,2016-09-09,2016-10-06,2016-10-07,2016-11-03,Mother Board,13.035714285714286,365.0,45.55881766844853,0.10714285714285714,3.4949227311197877,1.4761902793651058,10,40,3,0
Mother Board,2016-09-16,2016-10-13,2016-10-14,2016-11-10,Mother Board,12.928571428571429,362.0,45.3454428104244,0.10714285714285714,3.5073820455391878,8.34285380571562,10,41,3,0
Mother Board,2016-09-23,2016-10-20,2016-10-21,2016-11-17,Mother Board,12.928571428571429,362.0,45.3454428104244,0.10714285714285714,3.5073820455391878,-0.607692274970416,10,42,3,0
Mother Board,2016-09-30,2016-10-27,2016-10-28,2016-11-24,Mother Board,11.678571428571429,327.0,45.20197022525566,0.07142857142857142,3.8705047643211774,-0.9999999571865461,10,43,3,0
Mother Board,2016-10-07,2016-11-03,2016-11-04,2016-12-01,Mother Board,3.642857142857143,102.0,18.928840968431306,0.03571428571428571,5.196150996312242,-0.9999998627451169,11,44,3,1
Mother Board,2016-10-14,2016-11-10,2016-11-11,2016-12-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,1
Mother Board,2016-10-21,2016-11-17,2016-11-18,2016-12-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,1
Mother Board,2016-10-28,2016-11-24,2016-11-25,2016-12-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,1
Mother Board,2016-11-04,2016-12-01,2016-12-02,2016-12-29,Mother Board,5.214285714285714,146.0,18.807971605634865,0.07142857142857142,3.6070075613805788,10428571.42857143,12,48,3,0
Mother Board,2016-11-11,2016-12-08,2016-12-09,2017-01-05,Mother Board,5.214285714285714,146.0,18.80797160563486,0.07142857142857142,3.607007561380578,10428571.42857143,12,49,3,0
Mother Board,2016-11-18,2016-12-15,2016-12-16,2017-01-12,Mother Board,5.214285714285714,146.0,18.807971605634865,0.07142857142857142,3.6070075613805788,-0.9999999041095983,12,50,3,0
Mother Board,2016-11-25,2016-12-22,2016-12-23,2017-01-19,Mother Board,5.214285714285714,146.0,18.807971605634865,0.07142857142857142,3.6070075613805788,-0.9999999041095983,12,51,3,0
Mother Board,2016-12-02,2016-12-29,2016-12-30,2017-01-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,1
Mother Board,2016-12-09,2017-01-05,2017-01-06,2017-02-02,Mother Board,2.1785714285714284,61.0,11.320189206610877,0.03571428571428571,5.196150037588582,4357142.857142857,1,1,3,0
Mother Board,2016-12-16,2017-01-12,2017-01-13,2017-02-09,Mother Board,2.1785714285714284,61.0,11.320189206610879,0.03571428571428571,5.196150037588583,4357142.857142857,1,2,3,0
Mother Board,2016-12-23,2017-01-19,2017-01-20,2017-02-16,Mother Board,2.1785714285714284,61.0,11.320189206610879,0.03571428571428571,5.196150037588583,-0.999999770491856,1,3,3,1
Mother Board,2016-12-30,2017-01-26,2017-01-27,2017-02-23,Mother Board,2.1785714285714284,61.0,11.320189206610879,0.03571428571428571,5.196150037588583,-0.999999770491856,1,4,3,1
Mother Board,2017-01-06,2017-02-02,2017-02-03,2017-03-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,5,3,1
Mother Board,2017-01-13,2017-02-09,2017-02-10,2017-03-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,1
Mother Board,2017-01-20,2017-02-16,2017-02-17,2017-03-16,Mother Board,3.7857142857142856,106.0,19.671148457389393,0.03571428571428571,5.19615105013843,7571428.571428572,2,7,3,1
Mother Board,2017-01-27,2017-02-23,2017-02-24,2017-03-23,Mother Board,14.035714285714286,393.0,35.63152911884275,0.14285714285714285,2.538632937012404,28071428.571428575,2,8,3,0
Mother Board,2017-02-03,2017-03-02,2017-03-03,2017-03-30,Mother Board,14.035714285714286,393.0,35.63152911884276,0.14285714285714285,2.5386329370124043,1.7075469442862528,3,9,3,0
Mother Board,2017-02-10,2017-03-09,2017-03-10,2017-04-06,Mother Board,14.035714285714286,393.0,35.63152911884276,0.14285714285714285,2.5386329370124043,-0.9999999643765916,3,10,3,0
Mother Board,2017-02-17,2017-03-16,2017-03-17,2017-04-13,Mother Board,10.25,287.0,30.98804492980202,0.10714285714285714,3.023223600641797,-0.9999999512195146,3,11,3,0
Mother Board,2017-02-24,2017-03-23,2017-03-24,2017-04-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Mother Board,2017-03-03,2017-03-30,2017-03-31,2017-04-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Mother Board,2017-03-10,2017-04-06,2017-04-07,2017-05-04,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Mother Board,2017-03-17,2017-04-13,2017-04-14,2017-05-11,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,0
Mother Board,2017-03-24,2017-04-20,2017-04-21,2017-05-18,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,0
Mother Board,2017-03-31,2017-04-27,2017-04-28,2017-05-25,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,0
Mother Board,2017-04-07,2017-05-04,2017-05-05,2017-06-01,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,18,3,0
Mother Board,2017-04-14,2017-05-11,2017-05-12,2017-06-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,19,3,0
Mother Board,2017-04-21,2017-05-18,2017-05-19,2017-06-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,20,3,0
Mother Board,2017-04-28,2017-05-25,2017-05-26,2017-06-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,21,3,0
Mother Board,2017-05-05,2017-06-01,2017-06-02,2017-06-29,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,22,3,0
Mother Board,2017-05-12,2017-06-08,2017-06-09,2017-07-06,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,1
Mother Board,2017-05-19,2017-06-15,2017-06-16,2017-07-13,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,24,3,1
Mother Board,2017-05-26,2017-06-22,2017-06-23,2017-07-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,25,3,1
Mother Board,2017-06-02,2017-06-29,2017-06-30,2017-07-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,1
Mother Board,2017-06-09,2017-07-06,2017-07-07,2017-08-03,Mother Board,2.107142857142857,59.0,10.949035462131834,0.03571428571428571,5.196149956737162,4214285.714285715,7,27,3,0
Mother Board,2017-06-16,2017-07-13,2017-07-14,2017-08-10,Mother Board,2.107142857142857,59.0,10.949035462131834,0.03571428571428571,5.196149956737162,4214285.714285715,7,28,3,0
Mother Board,2017-06-23,2017-07-20,2017-07-21,2017-08-17,Mother Board,2.107142857142857,59.0,10.949035462131834,0.03571428571428571,5.196149956737162,-0.9999997627119207,7,29,3,1
Mother Board,2017-06-30,2017-07-27,2017-07-28,2017-08-24,Mother Board,2.107142857142857,59.0,10.949035462131834,0.03571428571428571,5.196149956737162,-0.9999997627119207,7,30,3,1
Mother Board,2017-07-07,2017-08-03,2017-08-04,2017-08-31,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,1
Mother Board,2017-07-14,2017-08-10,2017-08-11,2017-09-07,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,1
Mother Board,2017-07-21,2017-08-17,2017-08-18,2017-09-14,Mother Board,5.607142857142857,157.0,29.135568941605037,0.03571428571428571,5.196151496004453,11214285.714285715,8,33,3,1
Mother Board,2017-07-28,2017-08-24,2017-08-25,2017-09-21,Mother Board,8.214285714285714,230.0,31.672833269964002,0.07142857142857142,3.8558227112867667,16428571.428571427,8,34,3,0
Mother Board,2017-08-04,2017-08-31,2017-09-01,2017-09-28,Mother Board,8.214285714285714,230.0,31.672833269964002,0.07142857142857142,3.8558227112867667,-0.535031799423916,8,35,3,0
Mother Board,2017-08-11,2017-09-07,2017-09-08,2017-10-05,Mother Board,12.964285714285714,363.0,39.17039893926566,0.10714285714285714,3.021407949586821,-0.4217391047637066,9,36,3,0
Mother Board,2017-08-18,2017-09-14,2017-09-15,2017-10-12,Mother Board,7.357142857142857,206.0,27.711800330383085,0.07142857142857142,3.7666519601187938,0.8219176505911354,9,37,3,0
Mother Board,2017-08-25,2017-09-21,2017-09-22,2017-10-19,Mother Board,4.75,133.0,24.681724007856502,0.03571428571428571,5.1961513287800365,-0.9999998947368532,9,38,3,0
Mother Board,2017-09-01,2017-09-28,2017-09-29,2017-10-26,Mother Board,6.678571428571429,187.0,26.292385605272234,0.07142857142857142,3.936827201692304,-0.5939848998812888,9,39,3,0
RAM,2013-06-21,2013-07-18,2013-07-19,2013-08-15,RAM,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
RAM,2013-06-28,2013-07-25,2013-07-26,2013-08-22,RAM,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
RAM,2013-07-05,2013-08-01,2013-08-02,2013-08-29,RAM,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,0
RAM,2013-07-12,2013-08-08,2013-08-09,2013-09-05,RAM,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
RAM,2013-07-19,2013-08-15,2013-08-16,2013-09-12,RAM,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
RAM,2013-07-26,2013-08-22,2013-08-23,2013-09-19,RAM,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
RAM,2013-08-02,2013-08-29,2013-08-30,2013-09-26,RAM,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
RAM,2013-08-09,2013-09-05,2013-09-06,2013-10-03,RAM,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
RAM,2013-08-16,2013-09-12,2013-09-13,2013-10-10,RAM,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
RAM,2013-08-23,2013-09-19,2013-09-20,2013-10-17,RAM,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
RAM,2013-08-30,2013-09-26,2013-09-27,2013-10-24,RAM,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
RAM,2013-09-06,2013-10-03,2013-10-04,2013-10-31,RAM,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,0
RAM,2013-09-13,2013-10-10,2013-10-11,2013-11-07,RAM,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
RAM,2013-09-20,2013-10-17,2013-10-18,2013-11-14,RAM,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,0
RAM,2013-09-27,2013-10-24,2013-10-25,2013-11-21,RAM,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,0
RAM,2013-10-04,2013-10-31,2013-11-01,2013-11-28,RAM,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,0
RAM,2013-10-11,2013-11-07,2013-11-08,2013-12-05,RAM,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,0
RAM,2013-10-18,2013-11-14,2013-11-15,2013-12-12,RAM,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
RAM,2013-10-25,2013-11-21,2013-11-22,2013-12-19,RAM,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
RAM,2013-11-01,2013-11-28,2013-11-29,2013-12-26,RAM,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
RAM,2013-11-08,2013-12-05,2013-12-06,2014-01-02,RAM,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,0
RAM,2013-11-15,2013-12-12,2013-12-13,2014-01-09,RAM,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,0
RAM,2013-11-22,2013-12-19,2013-12-20,2014-01-16,RAM,0.0,0.0,0.0,0.0,0.0,0.0,12,51,3,0
RAM,2013-11-29,2013-12-26,2013-12-27,2014-01-23,RAM,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,0
RAM,2013-12-06,2014-01-02,2014-01-03,2014-01-30,RAM,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0
RAM,2013-12-13,2014-01-09,2014-01-10,2014-02-06,RAM,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
RAM,2013-12-20,2014-01-16,2014-01-17,2014-02-13,RAM,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0
RAM,2013-12-27,2014-01-23,2014-01-24,2014-02-20,RAM,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0
RAM,2014-01-03,2014-01-30,2014-01-31,2014-02-27,RAM,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,0
RAM,2014-01-10,2014-02-06,2014-02-07,2014-03-06,RAM,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,0
RAM,2014-01-17,2014-02-13,2014-02-14,2014-03-13,RAM,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,0
